trial_type,trial_index,time_elapsed,internal_node_id,PIS,consent,participantAge,participantGender,participantHandedness,startTime,ageRT,genderRT,handednessRT,totalRT,stimulus,feedback,number,start_time,response_time,end_time,delta_response_time,button,button_label,correct,incorrect,distribution_mean,distribution_variance,distribution_std,distribution_name,spaceship_class,drop_location,boundary,distance_to_bound,confidence_response_time,delta_confidence_response_time,confidence,block,coins,sliderMove,sliderStartValue,feedback_strategy,feedback_technical,feedback_comments,PID,confidenceRT,binnedConfidence,flippedLocation,recentredFlipLocation,distanceBin,binnedLocation,rawLocation,stimulustype,distributiontype
jspsych-experimentscreen,151,726960,0.0-151.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,727741.6,729574.7600000005,731242.26,1833.160000000149,1,Zap,0,1,522,19600,140,wide,orange1,637,350,287,731241.985,1667.22499999916,92,1,0,91,1,NA,NA,NA,35,1667.22499999916,4,637,637,6,11,637,0,0
jspsych-experimentscreen,153,741050,0.0-153.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,741259.9,743840.6850000002,745332.695,2580.785000000149,0,Retrieve,1,0,522,19600,140,wide,orange1,353,350,3,745332.485,1491.7999999997,80,1,3,79,1,NA,NA,NA,35,1491.7999999997,3,353,353,1,6,353,0,0
jspsych-experimentscreen,154,743675,0.0-154.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,745338.305,746767.3399999994,747957.49,1429.0349999992177,0,Retrieve,1,0,522,19600,140,wide,orange1,400,350,50,747957.265,1189.92500000063,76,1,3,6,70,NA,NA,NA,35,1189.92500000063,3,400,400,2,7,400,0,0
jspsych-experimentscreen,221,1056379,0.0-221.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1055287.985,1058047.2999999993,1060664.535,2759.3149999994785,0,Retrieve,0,1,578,6400,80,narrow,blue1,737,450,287,1060664.285,2616.98500000057,61,2,-3,13,74,NA,NA,NA,35,2616.98500000057,2,163,63,6,1,163,1,1
jspsych-experimentscreen,222,1090320,0.0-222.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1060672.52,1066880.5650000004,1094605.955,6208.04499999946,0,Retrieve,0,1,578,6400,80,narrow,blue1,546,450,96,1094605.68,27725.1149999993,66,2,-3,2,64,NA,NA,NA,35,27725.1149999993,3,354,254,3,4,354,1,1
jspsych-experimentscreen,223,1095605,0.0-223.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1094614.49,1097762.4399999995,1099891.055,3147.9499999985565,0,Retrieve,0,1,578,6400,80,narrow,blue1,508,450,58,1099890.76,2128.31999999983,66,2,-3,50,16,NA,NA,NA,35,2128.31999999983,3,392,292,2,5,392,1,1
jspsych-experimentscreen,224,1099474,0.0-224.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1099899.515,1101527.075000001,1103760.88,1627.5600000007544,0,Retrieve,1,0,278,19600,140,wide,orange1,429,450,21,1103760.595,2233.51999999979,62,2,3,12,50,NA,NA,NA,35,2233.51999999979,2,471,371,2,7,471,0,0
jspsych-experimentscreen,225,1103614,0.0-225.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1103770.64,1105441.2999999996,1107899.995,1670.6599999999162,0,Retrieve,0,1,578,6400,80,narrow,blue1,561,450,111,1107899.685,2458.38499999978,69,2,-3,20,49,NA,NA,NA,35,2458.38499999978,3,339,239,4,3,339,1,1
jspsych-experimentscreen,226,1107177,0.0-226.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1107909.345,1109444.345000001,1111463.81,1535,0,Retrieve,0,1,578,6400,80,narrow,blue1,468,450,18,1111463.525,2019.17999999924,69,2,-3,37,32,NA,NA,NA,35,2019.17999999924,3,432,332,1,6,432,1,1
jspsych-experimentscreen,227,1110703,0.0-227.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1111472.99,1113306.985,1114989.53,1833.9950000008103,0,Retrieve,0,1,578,6400,80,narrow,blue1,500,450,50,1114989.245,1682.25999999954,67,2,-3,2,69,NA,NA,NA,35,1682.25999999954,3,400,300,2,5,400,1,1
jspsych-experimentscreen,228,1117675,0.0-228.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1114998.805,1118172.0049999994,1121961.42,3173.199999999255,0,Retrieve,0,1,578,6400,80,narrow,blue1,447,450,3,1121961.15,3789.14500000072,74,2,-3,7,81,NA,NA,NA,35,3789.14500000072,3,453,353,1,6,453,1,1
jspsych-experimentscreen,229,1120706,0.0-229.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1121970.735,1123435.5800000003,1124992.75,1464.8450000004377,0,Retrieve,0,1,578,6400,80,narrow,blue1,470,450,20,1124992.425,1556.84499999904,73,2,-3,42,31,NA,NA,NA,35,1556.84499999904,3,430,330,2,5,430,1,1
jspsych-experimentscreen,230,1125371,0.0-230.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1125003.63,1127718.0099999995,1129657.615,2714.3799999994226,0,Retrieve,0,1,578,6400,80,narrow,blue1,557,450,107,1129657.32,1939.30999999982,76,2,-3,46,30,NA,NA,NA,35,1939.30999999982,3,343,243,4,3,343,1,1
jspsych-experimentscreen,231,1130489,0.0-231.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1129667.06,1132755.1049999993,1134775.42,3088.0449999985285,0,Retrieve,1,0,278,19600,140,wide,orange1,383,450,67,1134775.135,2020.03000000142,70,2,3,-61,9,NA,NA,NA,35,2020.03000000142,3,517,417,3,8,517,0,0
jspsych-experimentscreen,232,1133872,0.0-232.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1134782.44,1136546.9399999992,1138159.175,1764.4999999993015,0,Retrieve,1,0,278,19600,140,wide,orange1,336,450,114,1138158.845,1611.90500000166,68,2,3,43,25,NA,NA,NA,35,1611.90500000166,3,564,464,4,9,564,0,0
jspsych-experimentscreen,233,1136798,0.0-233.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1138168.81,1139761.5450000004,1141084.455,1592.7350000003353,0,Retrieve,1,0,278,19600,140,wide,orange1,276,450,174,1141084.165,1322.61999999895,66,2,3,8,74,NA,NA,NA,35,1322.61999999895,3,624,524,5,10,624,0,0
jspsych-experimentscreen,234,1140027,0.0-234.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1141093.44,1142975.6499999994,1144314.145,1882.20999999973,0,Retrieve,0,1,578,6400,80,narrow,blue1,512,450,62,1144313.93,1338.2799999998,71,2,-3,7,78,NA,NA,NA,35,1338.2799999998,3,388,288,3,4,388,1,1
jspsych-experimentscreen,235,1143011,0.0-235.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1144322.905,1145948.5049999994,1147298.385,1625.5999999993946,0,Retrieve,1,0,278,19600,140,wide,orange1,357,450,93,1147298.1,1349.59500000137,68,2,3,8,60,NA,NA,NA,35,1349.59500000137,3,543,443,3,8,543,0,0
jspsych-experimentscreen,236,1146297,0.0-236.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1147307.59,1149106.3949999998,1150583.89,1798.8050000004005,0,Retrieve,0,1,578,6400,80,narrow,blue1,630,450,180,1150583.615,1477.22000000067,71,2,-3,14,85,NA,NA,NA,35,1477.22000000067,3,270,170,6,1,270,1,1
jspsych-experimentscreen,237,1149072,0.0-237.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1150593.72,1151779.9000000004,1153359.085,1186.1800000006333,0,Retrieve,1,0,278,19600,140,wide,orange1,355,450,95,1153358.75,1578.84999999986,77,2,3,9,86,NA,NA,NA,35,1578.84999999986,3,545,445,3,8,545,0,0
jspsych-experimentscreen,238,1152118,0.0-238.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1153368.93,1154754.9850000006,1156405.165,1386.0550000008661,0,Retrieve,1,0,278,19600,140,wide,orange1,458,450,8,1156404.875,1649.88999999873,72,2,3,44,28,NA,NA,NA,35,1649.88999999873,3,442,342,1,6,442,0,0
jspsych-experimentscreen,239,1155205,0.0-239.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1156413.925,1158254.8350000007,1159492.36,1840.9100000008475,0,Retrieve,0,1,578,6400,80,narrow,blue1,637,450,187,1159492.075,1237.24000000046,64,2,-3,32,96,NA,NA,NA,35,1237.24000000046,2,263,163,6,1,263,1,1
jspsych-experimentscreen,240,1157606,0.0-240.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1159501.6,1160905.0749999997,1161892.795,1403.4749999991618,0,Retrieve,0,1,578,6400,80,narrow,blue1,500,450,50,1161892.44,987.365000000922,60,2,-3,16,44,NA,NA,NA,35,987.365000000922,2,400,300,2,5,400,1,1
jspsych-experimentscreen,241,1159973,0.0-241.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1161903.385,1163151.3600000008,1164259.705,1247.975000000326,0,Retrieve,1,0,278,19600,140,wide,orange1,395,450,55,1164259.42,1108.05999999866,74,2,3,6,80,NA,NA,NA,35,1108.05999999866,3,505,405,2,7,505,0,0
